id,post_id,open_date,street,address,place_type,shop_centre,dns,lat,lon,response,district,post2,is_center,price,parking_count,parking_min_distance,finance_count,shop_count,distance_100,distance_500,cafe_count,culture_count,job_gov_count,metro_count,metro_min_distance,transport_count,transport_min_distance,working_days,work_hours,weekday_availability,office_hours,is_moscow
11474,127253,2017,ул. Псковская,"ул. Псковская, дом 6",ОПС Б1,FALSE,FALSE,57.448555,29.18512,"Москва, Порховский район, Псковская область, Северо-Западный федеральный округ, РФ",Псковская область,Северо-Западный федеральный округ,FALSE,227892,15,102.6383955,0,8,2.041571429,35.70328571,0,0,1,0,,10,186.3491263,5,11,0,['пн.: 11:00—20:00 вт.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],TRUE
12753,115095,2017,ул. Пятницкая,"ул. Пятницкая, дом 54, стр. 2",ОПС Б1_2,FALSE,FALSE,53.9096201,27.5474045,"Москва, 13, улица Димитрова, Татарская Слобода, Центральный район, Минск, 722197, Беларусь",улица Димитрова,722197,FALSE,227892,15,65.34007206,23,7,4.833857143,100.4305714,29,5,23,2,695.5287938,11,195.6775618,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
9368,109544,2017,ул. Рабочая,"ул. Рабочая, дом 4",ОПС Б1_2,FALSE,FALSE,55.5364926,37.1529037,"Рабочая улица, Первомайское, Троицкий административный округ, Москва, ЦФО, 108810, РФ",Троицкий административный округ,108810,FALSE,227892,33,124.6469731,9,17,3.99,125.9068571,14,4,7,2,120.1585238,19,21.52567926,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
11680,125124,2017,ул. Расковой,"ул. Расковой, дом 14",ОПС Б1_2,FALSE,FALSE,55.7901223,37.5758995,"улица Расковой, Беговой, район Беговой, Северный административный округ, Москва, ЦФО, 125124, РФ",Беговой,125124,FALSE,234945,24,99.50031092,3,7,3.625857143,63.54528571,12,6,13,0,,8,65.9635642,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
15650,111539,2017,ул. Реутовская,"ул. Реутовская, дом 10 Д",ОПС Б1_2,FALSE,FALSE,55.9485336,36.6112327,"Реутовская, Троица, городской округ Истра, Московская область, ЦФО, 143573, РФ",городской округ Истра,143573,FALSE,227892,59,52.32402431,2,14,1.393,37.75314286,2,0,4,0,,10,222.3930682,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
11679,119297,2017,ул. Родниковая,"ул. Родниковая, дом 16",ОПС Б1_2,FALSE,FALSE,54.9994847,38.6351317,"улица Родниковая, Большое Карасёво, Коломенский городской округ, Московская область, ЦФО, 140451, РФ",Коломенский городской округ,140451,FALSE,227892,1,327.7759424,0,4,2.129428571,32.77528571,0,0,1,0,,5,67.22219716,5,11,0,['пн.—ср.:  09:00—18:00 чт.: 09:00—20:00 пт.: 09:00—18:00'],TRUE
14961,117593,2017,ул. Рокотова,"ул. Рокотова, дом 2 А",ОПС Б1_2,FALSE,FALSE,55.6094212,37.5453585,"улица Рокотова, Узкое, район Ясенево, Юго-Западный административный округ, Москва, ЦФО, 117593, РФ",Ясенево,117593,FALSE,147363,8,200.7462687,0,5,2.450857143,26.795,0,0,0,0,,4,59.10617365,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
7590,117535,2016,ул. Россошанская,"ул. Россошанская, дом 7 к.1Б",ОПС Б1_2,FALSE,FALSE,55.5953838,37.602864,"Россошанская улица, район Чертаново Южное, Южный административный округ, Москва, ЦФО, 117535, РФ",Южный административный округ,117535,FALSE,227892,44,23.43331115,2,14,1.678285714,53.71385714,4,0,3,0,,10,110.9408115,6,11,1,"['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв:  пн., сб.: 13:00—14:00']",TRUE
8433,127254,2016,ул. Руставели,"ул. Руставели, дом 8, к.1",ОПС Б1_2,FALSE,FALSE,55.8127407,37.5897868,"улица Руставели, Бутырский, Бутырский район, Северо-Восточный административный округ, Москва, ЦФО, 127254, РФ",Бутырский,127254,FALSE,174102,15,114.1010366,4,12,7.125142857,67.83542857,4,1,16,0,,10,63.22617785,5,9,0,['пн.—пт.: 11:00—20:00'],TRUE
7586,115193,2016,ул. Сайкина,"ул. Сайкина, дом 2",ОПС Б1_2,FALSE,FALSE,55.7051287,37.6678376,"улица Сайкина, Кожухово, Южнопортовый район, Юго-Восточный административный округ, Москва, ЦФО, 115432, РФ",Южнопортовый,115432,FALSE,169325,30,65.82411066,8,26,4.028285714,165.8845714,9,0,9,2,323.5829845,14,86.70215928,5,10,0,['пн.: 09:00—18:00 вт.—пт.: 10:00—19:00 перерыв: 14:00—15:00'],TRUE
8416,111672,2016,ул. Салтыковская,"ул. Салтыковская, дом 27",ОПС Б1_2,FALSE,FALSE,55.7576849,37.9230888,"Салтыковская, Железнодорожная улица, Микрорайон Салтыковка, Балашиха, городской округ Балашиха, Московская область, ЦФО, 143930, РФ",Микро Салтыковка,143930,FALSE,227892,46,41.39605447,0,15,1.856714286,32.027,5,1,2,0,,10,160.4737917,6,10,1,['пн.—пт.: 10:00—19:00 сб.: 09:00—18:00'],TRUE
13814,127641,2017,ул. Санникова,"ул. Санникова, дом 13",ОПС Б1_2,FALSE,FALSE,55.86253,37.5990186,"улица Санникова, Отрадное, район Отрадное, Северо-Восточный административный округ, Москва, ЦФО, 127562, РФ",Отрадное,127562,FALSE,138871,57,43.92220588,5,25,2.092,27.34428571,3,0,8,1,487.1602694,13,110.8428794,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
8819,125362,2016,ул. Свободы,"ул. Свободы, дом 17",ОПС Б1_2,FALSE,FALSE,55.8347311,37.4541119,"улица Свободы, Тушино, район Покровское-Стрешнево, Северо-Западный административный округ, Москва, ЦФО, 125362, РФ",Покровское-Стрешнево,125362,FALSE,169325,13,122.5063135,1,10,1.937571429,61.84614286,7,2,4,0,,7,148.9923084,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
8428,129323,2016,ул. Седова,"ул. Седова, дом 7, к.1",ОПС Б1_2,FALSE,FALSE,55.8524883,37.6372142,"улица Седова, Свиблово, район Свиблово, Северо-Восточный административный округ, Москва, ЦФО, 129323, РФ",Свиблово,129323,FALSE,166074,53,42.85687766,0,17,2.025857143,45.94214286,1,3,0,0,,12,51.75683846,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
15645,119072,2017,ул. Серафимовича,"ул. Серафимовича, дом 2",ОПС Б1_2,FALSE,FALSE,55.7440682,37.6138202,"улица Серафимовича, Берсеневка, Москва, Центральный административный округ, Москва, ЦФО, 119072, РФ",Москва,119072,FALSE,227892,8,336.7086111,6,3,6.742285714,109.0138571,11,16,15,1,667.0610792,9,127.227316,4,9,0,['пн.—ср.: 09:00—18:00 пт.: 09:00—18:00'],TRUE
16754,123100,2018,ул. Сергея Макеева,"ул. Сергея Макеева, дом 2, к.1",ОПС Б1,FALSE,FALSE,55.7690613,37.5557675,"улица Сергея Макеева, Пресненский район, Центральный административный округ, Москва, ЦФО, 123100, РФ",Центральный административный округ,123100,TRUE,227892,17,126.2076879,4,15,3.616571429,92.049,16,3,5,0,,12,117.797036,5,9,0,['пн.—пт.: 09:00—18:00'],TRUE
16706,105120,2017,ул. Сергия Радонежского,"ул. Сергия Радонежского, дом 4",ОПС Б1_2,FALSE,FALSE,55.746752,37.6706264,"улица Сергия Радонежского, Швивая горка, Таганский район, Центральный административный округ, Москва, ЦФО, 105120, РФ",Таганский,105120,TRUE,266064,22,197.5484634,12,14,7.079,114.9538571,10,7,10,2,581.9464998,24,74.15147087,6,12,1,"пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.—пт.: 09:00—21:00 сб.: 10:00—17:00",TRUE
7583,115093,2016,ул. Серпуховская Большая,"ул. Серпуховская Большая, дом 40 стр.1",ОПС Б1_2,FALSE,FALSE,55.7253622,37.62588,"Большая Серпуховская улица, Садовники, район Замоскворечье, Центральный административный округ, Москва, ЦФО, 115093, РФ",Замоскворечье,115093,TRUE,280395,20,109.5668785,6,21,5.645714286,53.64228571,16,1,17,0,,13,181.5995364,6,11,1,,TRUE
9684,117624,2016,ул. Скобелевская,"ул. Скобелевская, дом 23",ОПС Б1_2,FALSE,FALSE,55.5481606,37.5545984,"Улица Скобелевская, бульвар Адмирала Ушакова, Гавриково, район Южное Бутово, Юго-Западный административный округ, Москва, ЦФО, 117624, РФ",Гавриково,117624,FALSE,227892,62,86.33847817,1,19,3.098285714,60.08485714,7,1,6,1,307.1328473,10,136.1812507,6,11,1,['пн.: 11:00—20:00 вт.—чт.: 10:00—19:00 пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
7572,109559,2016,ул. Совхозная,"ул. Совхозная, дом 12",ОПС Б1_2,FALSE,FALSE,55.9027551,37.4908864,"ул. Совхозная, Лихачёвское шоссе, Левобережный, Химки, городской округ Химки, Московская область, ЦФО, 141406, РФ",Левобережный,141406,FALSE,156453,27,50.08902745,3,14,5.713571429,74.81614286,9,2,5,1,247.644281,18,41.63082293,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
8435,107113,2016,ул. Сокольнический Вал,"ул. Сокольнический Вал, дом 24, к.3",ОПС Б1_2,FALSE,FALSE,55.791588,37.6685637,"улица Сокольнический Вал, Сокольники, район Сокольники, Восточный административный округ, Москва, ЦФО, 107113, РФ",Сокольники,107113,FALSE,195932,42,27.76279886,2,12,4.036428571,63.69314286,4,2,4,0,,18,77.48626449,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
13878,125413,2017,ул. Солнечногорская,"ул. Солнечногорская, дом 11",ОПС Б1,FALSE,FALSE,55.8608558,37.5199844,"Солнечногорская улица, Головинский, Головинский район, Северный административный округ, Москва, ЦФО, 125413, РФ",Головинский,125413,FALSE,152472,28,80.93489156,2,20,2.394285714,40.43485714,3,2,6,0,,11,51.18880788,5,9,0,['пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00'],TRUE
7563,123001,2016,ул. Спиридоновка,"ул. Спиридоновка, дом 27/24",ОПС Б1_2,FALSE,FALSE,55.7620618,37.5907432,"улица Спиридоновка, Кудрино, Москва, Центральный административный округ, Москва, ЦФО, 123056, РФ",Москва,123056,FALSE,227892,5,480.630619,4,10,9.63,113.9447143,36,8,15,1,574.6559403,6,59.41160966,5,9,0,['пн.—пт.: 10:00—19:00'],TRUE
9665,127410,2017,ул. Стандартная,"ул. Стандартная, дом 31",ОПС Б1_2,FALSE,FALSE,55.8830363,37.5783915,"Стандартная улица, Алтуфьевский, Алтуфьевский район, Северо-Восточный административный округ, Москва, ЦФО, 127410, РФ",Алтуфьевский,127410,FALSE,135818,13,244.4528262,0,18,1.492,22.11757143,2,1,3,0,,10,286.343585,6,11,1,"['пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
13254,111402,2017,ул. Старый Гай,"ул. Старый Гай, дом 8 Б",ОПС Б1_2,FALSE,FALSE,55.7374499,37.8279544,"улица Старый Гай, Вешняки, район Вешняки, Восточный административный округ, Москва, ЦФО, 111539, РФ",Вешняки,111539,FALSE,128188,74,58.19938689,2,25,1.150428571,40.11128571,5,0,3,0,,8,289.2838039,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
13255,121165,2017,ул. Студенческая,"ул. Студенческая, дом 34",ОПС Б1_2,FALSE,FALSE,55.7388362,37.5483675,"Студенческая, Киевская улица, Дорогомилово, район Дорогомилово, Западный административный округ, Москва, ЦФО, УЛИЦА МОЖАЙСКИЙ ВАЛ, РФ",Дорогомилово,УЛИЦА МОЖАЙСКИЙ ВАЛ,FALSE,254054,9,135.5253468,3,11,2.431714286,74.38542857,5,0,8,3,425.7120933,4,356.3485582,6,11,1,['пн.: 11:00—20:00 вт.–пт.: 10:00—19:00 сб.: 09:00—18:00'],TRUE
24257,115470,2018,ул. Судостроительная,"ул. Судостроительная, дом 13, к",ОПС Б1_2,FALSE,FALSE,55.6854831,37.690713,"Судостроительная улица, Нагатино, район Нагатинский Затон, Южный административный округ, Москва, ЦФО, 115407, РФ",Нагатинский Затон,115407,FALSE,159970,21,52.40910408,0,27,1.811571429,44.93042857,10,1,3,1,649.2322865,18,53.75724914,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
11232,111673,2017,ул. Суздальская,"ул. Суздальская, дом 16 А",ОПС Б1,FALSE,FALSE,55.7364565,37.8460101,"Суздальская улица, Новокосино, район Новокосино, Восточный административный округ, Москва, ЦФО, 111673, РФ",Новокосино,111673,FALSE,131240,55,36.63563495,0,7,3.697428571,49.21,2,0,1,0,,10,35.27254417,5,9,0,['пн.—пт.: 10:00—19:00'],TRUE
14963,125363,2017,ул. Сходненская,"ул. Сходненская, дом 44/17",ОПС Б1,FALSE,FALSE,55.8504837,37.4396698,"Сходненская, Сходненская улица, район Южное Тушино, Северо-Западный административный округ, Москва, ЦФО, 125363, РФ",Южное Тушино,125363,FALSE,155591,38,58.99771754,1,27,4.395142857,55.43514286,8,0,4,0,,13,50.15569433,5,9,0,['пн.—пт.: 10:00—19:00'],TRUE
7924,129345,2016,ул. Тайнинская,"ул. Тайнинская, дом 24",ОПС Б1_2,FALSE,FALSE,55.8943685,37.6932936,"Тайнинская, МКАД, 91-й километр, Лосиноостровский район, Северо-Восточный административный округ, Москва, ЦФО, 141001, РФ",91-й километр,141001,FALSE,227892,58,43.44411814,2,23,3.658428571,54.644,3,0,5,0,,10,66.96903658,6,11,1,"['пн.: 11:00—20:00, перерыв: 15:00—16:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 12:00—13:00']",TRUE
13256,123458,2017,ул. Таллинская,"ул. Таллинская, дом 22",ОПС Б1,FALSE,FALSE,55.7992971,37.404206,"Таллинская улица, Троице-Лыково, район Строгино, Северо-Западный административный округ, Москва, ЦФО, 123458, РФ",Строгино,123458,FALSE,165676,25,113.4426547,0,4,5.785285714,73.23228571,2,1,3,0,,15,109.3226273,5,9,0,['пн.—пт.: 10:00—19:00'],TRUE
12769,117588,2017,ул. Тарусская,"ул. Тарусская, дом 14, к.1",ОПС Б1_2,FALSE,FALSE,55.6024693,37.5299078,"Тарусская улица, Узкое, район Ясенево, Юго-Западный административный округ, Москва, ЦФО, 117588, РФ",Ясенево,117588,FALSE,147363,13,78.58885741,4,21,2.032,65.52657143,1,0,1,1,207.7269336,15,148.3292263,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
16506,125320,2017,ул. Тверская,"ул. Тверская, дом 28, к. 2",ОПС Б1_2,FALSE,FALSE,55.7643875,37.6064387,"Альфа-Банк, 16 с1, Тверская улица, Сущёво, Тверской район, Центральный административный округ, Москва, ЦФО, 125009, РФ",Тверская улица,125009,FALSE,227892,19,188.2491346,11,12,1.874285714,173.5698571,48,18,24,1,219.73272,14,181.3816678,5,10,0,"пн.—пт.: 09:00—18:00, пн.—пт.: 10:00—19:00 перерыв: 12:00—13:00",TRUE
15641,117133,2017,ул. Теплый Стан,"ул. Теплый Стан, дом 12, к.1",ОПС Б1_2,FALSE,FALSE,55.6184466,37.5009082,"Теплый стан, 1Б с2, Профсоюзная улица, район Тёплый Стан, Юго-Западный административный округ, Москва, ЦФО, 117465, РФ",Профсоюзная улица,117465,FALSE,227892,20,19.46030569,3,15,2.475857143,40.73928571,1,0,2,0,,10,195.2715721,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
9369,127422,2016,ул. Тимирязевская,"ул. Тимирязевская, дом 25А",ОПС Б1_2,FALSE,FALSE,55.8172505,37.5762244,"Тимирязевская, Дмитровское шоссе, Соломенная сторожка, Тимирязевский район, Северный административный округ, Москва, ЦФО, 127343, РФ",Соломенная сторожка,127343,FALSE,227892,34,66.24579409,2,19,1.013571429,45.09071429,5,2,3,0,,12,87.93629096,6,11,1,['пн.: 11:00—20:00 вт.—сб.: 09:00—18:00'],TRUE
8423,115432,2016,ул. Трофимова,"ул. Трофимова, дом 15",ОПС Б1_2,FALSE,FALSE,55.7030454,37.6684611,"улица Трофимова, Кожухово, Южнопортовый район, Юго-Восточный административный округ, Москва, ЦФО, 115432, РФ",Южнопортовый,115432,FALSE,169325,26,100.077938,1,26,4.414571429,56.03242857,6,2,9,0,,8,65.16510894,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
7575,115191,2016,ул. Тульская Большая,"ул. Тульская Большая, дом 2",ОПС Б1_2,FALSE,FALSE,55.7066876,37.6214005,"Большая Тульская улица, Даниловский, Даниловский район, Южный административный округ, Москва, ЦФО, 115191, РФ",Даниловский,115191,FALSE,171448,32,87.09629845,7,25,8.918142857,142.163,16,2,18,1,132.5441204,15,67.32154037,6,11,1,,TRUE
14084,119415,2017,ул. Удальцова,"ул. Удальцова, дом 14",ОПС Б1_2,FALSE,FALSE,55.6714824,37.518825,"улица Удальцова, район Проспект Вернадского, Западный административный округ, Москва, ЦФО, 119331, РФ",Западный административный округ,119331,FALSE,227892,17,43.78250789,3,7,1.488857143,46.52414286,3,0,2,1,411.1093718,18,154.8592877,5,9,0,['пн.—пт.: 10:00—19:00'],TRUE
16688,119048,2017,ул. Усачева,"ул. Усачева, дом 29, к.9",ОПС Б1_2,FALSE,FALSE,55.7277596,37.5701845,"Раковая на Усачева, 22, Усачёва улица, Квартал №533, Девичье поле, район Хамовники, Центральный административный округ, Москва, ЦФО, 119048, РФ",Усачёва улица,119048,FALSE,227892,24,102.3884948,4,18,4.310428571,63.51,9,12,10,2,155.5195949,6,323.7232233,6,11,1,['пн.: 11:00—20:00 вт.: 09:00—18:00 ср.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
11475,125315,2017,ул. Усиевича,"ул. Усиевича, дом 18",ОПС Б1,FALSE,FALSE,55.8084969,37.5165357,"улица Усиевича, район Аэропорт, Северный административный округ, Москва, ЦФО, 125057, РФ",Северный административный округ,125057,FALSE,227892,15,312.1981724,8,15,2.610571429,63.01985714,18,0,13,1,565.0747057,9,223.6578494,5,9,0,['пн.—пт.: 09:00—18:00'],TRUE
9378,107065,2016,ул. Уссурийская,"ул. Уссурийская, дом 11, к.1",ОПС Б1_2,FALSE,FALSE,55.8233482,37.8154166,"Уссурийская улица, Черницыно, Гольяново, район Гольяново, Восточный административный округ, Москва, ЦФО, 107065, РФ",Гольяново,107065,FALSE,138406,65,33.61524069,1,19,1.868714286,45.75728571,1,2,2,0,,15,200.8142259,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
19347,117312,2018,ул. Ферсмана,"ул. Ферсмана, дом 3, к.1",ОПС Б1_2,FALSE,FALSE,55.6956441,37.575118,"улица Ферсмана, Академический, Академический район, Юго-Западный административный округ, Москва, ЦФО, 117312, РФ",Академический,117312,FALSE,194538,11,192.904313,3,2,1.705714286,69.93042857,5,1,2,0,,9,195.7401658,6,11,1,"['пн.: 11:00—20:00, перерыв: 14:00—15:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00']",TRUE
8419,125195,2016,ул. Фестивальная,"ул. Фестивальная, дом 39, к.1",ОПС Б1_2,FALSE,FALSE,55.8642261,37.5099256,"Фестивальная улица, Головинский, Головинский район, Северный административный округ, Москва, ЦФО, 125414, РФ",Головинский,125414,FALSE,152472,23,63.80051474,2,6,1.612285714,52.69657143,5,0,3,0,,14,132.6302283,6,11,1,"['пн.—пт.: 11:00—20:00 сб.: 09:00—18:00 перерыв: пн., сб.: 13:00—14:00']",TRUE
12757,121309,2017,ул. Филевская Большая,"ул. Филевская Большая, дом 13",ОПС Б1,FALSE,FALSE,55.7515542,37.507891,"Большая Филевская улица, Новозаводская улица, Фили, район Филёвский Парк, Западный административный округ, Москва, ЦФО, 121087, РФ",Фили,121087,FALSE,227892,8,74.22653818,0,8,6.264142857,57.62928571,3,2,8,0,,11,45.91220422,6,11,1,,TRUE
9363,117556,2016,ул. Фруктовая,"ул. Фруктовая, дом 8, к.1 стр.2",ОПС Б1_2,FALSE,FALSE,56.2243752,36.8116826,"улица Фруктовая, Покровка, городской округ Клин, Московская область, ЦФО, РФ",городской округ Клин,ЦФО,FALSE,227892,41,20.58673765,3,8,3.746857143,93.75457143,4,2,9,0,,10,208.124682,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
14081,107589,2017,ул. Хабаровская,"ул. Хабаровская, дом 14, к.1",ОПС Б1_2,FALSE,FALSE,55.8273313,37.8248356,"Хабаровская улица, Гольяново, район Гольяново, Восточный административный округ, Москва, ЦФО, 105789, РФ",Гольяново,105789,FALSE,138406,71,32.19351434,1,22,2.259857143,60.98628571,1,2,4,0,,15,147.2136697,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
15646,115162,2017,ул. Хавская,"ул. Хавская, дом 3",ОПС Б1,FALSE,FALSE,55.7140167,37.6136177,"Хавская улица, Донской, Москва, Южный административный округ, Москва, ЦФО, 115162, РФ",Москва,115162,FALSE,227892,19,66.81918027,4,16,2.837571429,41.02571429,16,5,12,1,420.1916683,9,293.3595284,5,9,0,['пн.—пт.: 09:00—18:00'],TRUE
8426,107392,2016,ул. Халтуринская,"ул. Халтуринская, дом 13",ОПС Б1_2,FALSE,FALSE,55.801277,37.7275967,"Халтуринская улица, Черкизово, район Преображенское, Восточный административный округ, Москва, ЦФО, 107392, РФ",Преображенское,107392,FALSE,188169,50,110.0259189,1,15,0.8491428571,57.26585714,9,1,5,0,,4,138.1101158,6,11,1,['пн.: 11:00—20:00 вт.—чт.: 09:00—20:00 пт.: 10:00—19:00 сб.: 09:00—18:00'],TRUE
9687,117546,2017,ул. Харьковская,"ул. Харьковская, дом 8 к. 2 стр. 2",ОПС Б1_2,FALSE,FALSE,55.5868963,37.650484,"Харьковская улица, район Бирюлёво Западное, Южный административный округ, Москва, ЦФО, 115403, РФ",Южный административный округ,115403,FALSE,227892,50,42.01035207,1,18,0.6472857143,49.07242857,5,0,2,0,,14,113.6731547,6,11,1,"['пн.: 11:00—20:00 вт.—пт.: 09:00–20:00 сб.: 10:00—18:00 перерыв: пн., сб.: 13:00—14:00']",TRUE
19519,117246,2018,ул. Херсонская,"ул. Херсонская, дом 37",ОПС Б1_2,FALSE,FALSE,55.658195,37.5614667,"Херсонская улица, район Черёмушки, Юго-Западный административный округ, Москва, ЦФО, 117246, РФ",Юго-Западный административный округ,117246,FALSE,227892,23,191.5469729,0,15,2.991857143,49.56942857,6,0,8,0,,14,158.9709893,6,12,1,['пн.—пт.: 08:00—20:00 сб.: 09:00—18:00'],TRUE
12771,107553,2017,ул. Черкизовская Большая,"ул. Черкизовская Большая, дом 30, к.1",ОПС Б1_2,FALSE,FALSE,55.8008241,37.7436655,"Большая Черкизовская улица, Черкизово, район Преображенское, Восточный административный округ, Москва, ЦФО, 107553, РФ",Преображенское,107553,FALSE,188169,33,63.9051773,2,11,1.805285714,79.01742857,3,3,3,0,,15,71.11513511,6,11,1,,TRUE
9354,125319,2016,ул. Черняховского,"ул. Черняховского, дом 6 стр.2",ОПС Б1_2,FALSE,FALSE,55.8027205,37.5332598,"улица Черняховского, Аэропорт, район Аэропорт, Северный административный округ, Москва, ЦФО, 125319, РФ",Аэропорт,125319,FALSE,204955,21,69.08529439,3,13,3.69,74.24642857,8,1,10,0,,9,118.956722,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00 перерыв: 13:00—14:00'],TRUE
14095,117525,2017,ул. Чертановская,"ул. Чертановская, дом 32, стр. 4",ОПС Б1_2,FALSE,FALSE,55.6404122,37.6066184,"Чертановская, Чертановская улица, район Чертаново Северное, Южный административный округ, Москва, ЦФО, 117208, РФ",Чертаново Северное,117208,FALSE,162757,30,47.59766782,2,16,3.643,49.84142857,3,0,1,0,,13,92.41988216,6,11,1,"пн.: 11:00—20:00, перерыв: 13:00—14:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 09:00—18:00 перерыв: 13:00—14:00 вт.—пт.: 09:00—18:00",TRUE
14091,117570,2017,ул. Чертановская,"ул. Чертановская, дом 45 А, к.1",ОПС Б1_2,FALSE,FALSE,55.6404122,37.6066184,"Чертановская, Чертановская улица, район Чертаново Северное, Южный административный округ, Москва, ЦФО, 117208, РФ",Чертаново Северное,117208,FALSE,162757,36,62.0660475,1,20,2.371428571,58.69385714,4,0,2,0,,13,180.7033731,6,11,1,"пн.: 11:00—20:00, перерыв: 13:00—14:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 09:00—18:00 перерыв: 13:00—14:00 вт.—пт.: 09:00—18:00",TRUE
12774,117208,2017,ул. Чертановская,"ул. Чертановская, дом 9, к.2",ОПС Б1_2,FALSE,FALSE,55.6404122,37.6066184,"Чертановская, Чертановская улица, район Чертаново Северное, Южный административный округ, Москва, ЦФО, 117208, РФ",Чертаново Северное,117208,FALSE,162757,41,48.02283744,3,19,1.193142857,58.52557143,5,0,6,0,,8,90.68008682,6,11,1,"пн.: 11:00—20:00, перерыв: 13:00—14:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00, перерыв: 13:00—14:00, пн.—пт.: 09:00—18:00 перерыв: 13:00—14:00, пн.: 09:00—18:00 перерыв: 13:00—14:00 вт.—пт.: 09:00—18:00",TRUE
14964,107207,2017,ул. Чусовская,"ул. Чусовская, дом 15",ОПС Б1_2,FALSE,FALSE,55.8137321,37.812032,"Чусовская улица, Черницыно, Гольяново, район Гольяново, Восточный административный округ, Москва, ЦФО, 107207, РФ",Гольяново,107207,FALSE,138406,66,70.01018288,2,19,1.722,54.07028571,2,1,0,0,,9,37.32089478,6,11,1,['пн.: 11:00—20:00 вт.—пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
7579,115419,2016,ул. Шаболовка,"ул. Шаболовка, дом 69 /32",ОПС Б1_2,FALSE,FALSE,55.7188482,37.6091535,"улица Шаболовка, Бабий городок, район Якиманка, Центральный административный округ, Москва, ЦФО, 115162, РФ",Якиманка,115162,TRUE,327238,13,136.9967146,2,22,7.924571429,85.89371429,9,11,10,0,,11,46.8785038,6,11,1,['пн.: 11:00—20:00 вт.–пт.: 09:00—20:00 сб.: 09:00—18:00'],TRUE
